,key_0,abv,ibu,beer_id,beer_name,style,style_group,ounces,brewery_id_x,brewery_id_y,brewery_name,city,state
801,150,0.067,70.0,2331,Watershed IPA,American IPA,American IPA,12.0,150,150,Oakshire Brewing,Eugene, OR
802,150,0.054000000000000006,24.0,1669,Oakshire Amber Ale,American Amber / Red Ale,American Amber / Red Ale,12.0,150,150,Oakshire Brewing,Eugene, OR
803,150,0.0579999999999999,27.0,1668,Overcast Espresso Stout,American Stout,other,12.0,150,150,Oakshire Brewing,Eugene, OR
804,150,0.067,70.0,999,Watershed IPA (2013),American IPA,American IPA,12.0,150,150,Oakshire Brewing,Eugene, OR
805,184,0.0819999999999999,25.0,2247,Lake Monster,Baltic Porter,other,16.0,184,184,Oasis Texas Brewing Company,Austin, TX
806,184,0.049,27.0,2071,London Homesick Ale,English Bitter,other,12.0,184,184,Oasis Texas Brewing Company,Austin, TX
807,184,0.048,35.0,2070,Luchesa Lager,Keller Bier / Zwickel Bier,other,12.0,184,184,Oasis Texas Brewing Company,Austin, TX
808,148,0.092,72.0,2335,Perpetual Darkness,Belgian Strong Dark Ale,other,12.0,148,148,Odyssey Beerwerks,Arvada, CO
809,148,0.087,29.0,2334,Clan Warrior,Scotch Ale / Wee Heavy,other,12.0,148,148,Odyssey Beerwerks,Arvada, CO
810,148,0.054000000000000006,36.0,2333,Psycho Penguin Vanilla Porter,American Porter,American Porter,12.0,148,148,Odyssey Beerwerks,Arvada, CO
811,471,0.095,19.0,1059,The Hole in Hadrian's Wall,Scottish Ale,other,16.0,471,471,Okoboji Brewing Company,Spirit Lake, IA
812,471,0.065,26.0,1058,33 Select Brown Ale,American Brown Ale,American Brown Ale,16.0,471,471,Okoboji Brewing Company,Spirit Lake, IA
813,471,0.06,29.0,603,Midwest Charm Farmhouse Ale,Saison / Farmhouse Ale,other,16.0,471,471,Okoboji Brewing Company,Spirit Lake, IA
814,471,0.05,45.0,602,Boji Blue Pale Ale,American Pale Ale (APA),American Pale Ale (APA),16.0,471,471,Okoboji Brewing Company,Spirit Lake, IA
815,471,0.057,26.0,601,Winter Games Select #32 Stout,American Stout,other,16.0,471,471,Okoboji Brewing Company,Spirit Lake, IA
816,471,0.05,23.0,600,Boji Beach Golden Rye Ale,Rye Beer,other,16.0,471,471,Okoboji Brewing Company,Spirit Lake, IA
817,301,0.065,65.0,1487,Falling Down Brown Ale,American Brown Ale,American Brown Ale,16.0,301,301,Old Forge Brewing Company,Danville, PA
818,301,0.046,20.0,1394,Old Forge Pumpkin Ale,Pumpkin Ale,other,16.0,301,301,Old Forge Brewing Company,Danville, PA
819,166,0.049,35.0,2302,Pinner Throwback IPA,American IPA,American IPA,12.0,166,166,Oskar Blues Brewery,Longmont, CO
820,166,0.065,65.0,1444,Dale's Pale Ale,American Pale Ale (APA),American Pale Ale (APA),12.0,166,166,Oskar Blues Brewery,Longmont, CO
821,166,0.053,35.0,1167,Mama's Little Yella Pils,Czech Pilsener,other,19.2,166,166,Oskar Blues Brewery,Longmont, CO
822,166,0.065,65.0,892,Dale's Pale Ale (10 Year Anniversary),American Pale Ale (APA),American Pale Ale (APA),12.0,166,166,Oskar Blues Brewery,Longmont, CO
823,166,0.065,65.0,828,Dale's Pale Ale (2012),American Pale Ale (APA),American Pale Ale (APA),12.0,166,166,Oskar Blues Brewery,Longmont, CO
824,166,0.087,85.0,806,Gordon Imperial Red (2010),American Double / Imperial IPA,American Double / Imperial IPA,12.0,166,166,Oskar Blues Brewery,Longmont, CO
825,166,0.065,65.0,755,Dale's Pale Ale (2011),American Pale Ale (APA),American Pale Ale (APA),12.0,166,166,Oskar Blues Brewery,Longmont, CO
826,166,0.065,65.0,754,Dale's Pale Ale (2010),American Pale Ale (APA),American Pale Ale (APA),12.0,166,166,Oskar Blues Brewery,Longmont, CO
827,166,0.087,85.0,726,G'KNIGHT (16 oz.),American Double / Imperial IPA,American Double / Imperial IPA,16.0,166,166,Oskar Blues Brewery,Longmont, CO
828,166,0.08,70.0,585,HGH (Home Grown Hops): Part Duh,American Strong Ale,other,12.0,166,166,Oskar Blues Brewery,Longmont, CO
829,166,0.09,60.0,391,One Hit Wonder,American Double / Imperial IPA,American Double / Imperial IPA,12.0,166,166,Oskar Blues Brewery,Longmont, CO
830,166,0.087,85.0,388,G'KNIGHT (12 oz.),American Double / Imperial IPA,American Double / Imperial IPA,12.0,166,166,Oskar Blues Brewery,Longmont, CO
831,166,0.099,98.0,8,Ten Fidy Imperial Stout,Russian Imperial Stout,other,12.0,166,166,Oskar Blues Brewery,Longmont, CO
832,166,0.099,100.0,6,GUBNA Imperial IPA,American Double / Imperial IPA,American Double / Imperial IPA,12.0,166,166,Oskar Blues Brewery,Longmont, CO
833,166,0.08,35.0,5,Old Chub,Scottish Ale,other,12.0,166,166,Oskar Blues Brewery,Longmont, CO
834,166,0.087,85.0,4,Gordon Ale (2009),American Double / Imperial IPA,American Double / Imperial IPA,12.0,166,166,Oskar Blues Brewery,Longmont, CO
835,503,0.092,85.0,805,Gordon (2005),American Double / Imperial IPA,American Double / Imperial IPA,12.0,503,503,Oskar Blues Brewery,Lyons, CO
836,503,0.095,98.0,804,Ten Fidy Imperial Stout (2008),Russian Imperial Stout,other,12.0,503,503,Oskar Blues Brewery,Lyons, CO
837,503,0.099,98.0,803,Ten Fidy Imperial Stout (2007),Russian Imperial Stout,other,12.0,503,503,Oskar Blues Brewery,Lyons, CO
838,503,0.08,35.0,787,Old Chub (2008),Scottish Ale,other,12.0,503,503,Oskar Blues Brewery,Lyons, CO
839,503,0.08,35.0,786,Old Chub (2004),Scottish Ale,other,12.0,503,503,Oskar Blues Brewery,Lyons, CO
840,503,0.08,35.0,785,Old Chub (2003),Scottish Ale,other,12.0,503,503,Oskar Blues Brewery,Lyons, CO
841,503,0.065,65.0,745,Dale's Pale Ale (2008),American Pale Ale (APA),American Pale Ale (APA),12.0,503,503,Oskar Blues Brewery,Lyons, CO
842,503,0.065,65.0,744,Dale's Pale Ale (2006),American Pale Ale (APA),American Pale Ale (APA),12.0,503,503,Oskar Blues Brewery,Lyons, CO
843,503,0.065,65.0,743,Dale's Pale Ale (2004),American Pale Ale (APA),American Pale Ale (APA),12.0,503,503,Oskar Blues Brewery,Lyons, CO
844,503,0.065,65.0,742,Dale's Pale Ale (2003),American Pale Ale (APA),American Pale Ale (APA),12.0,503,503,Oskar Blues Brewery,Lyons, CO
845,503,0.065,65.0,741,Dale's Pale Ale (2002),American Pale Ale (APA),American Pale Ale (APA),12.0,503,503,Oskar Blues Brewery,Lyons, CO
846,503,0.087,60.0,733,Gordon Beer (2006),American Double / Imperial IPA,American Double / Imperial IPA,12.0,503,503,Oskar Blues Brewery,Lyons, CO
847,389,0.087,85.0,1533,G'KNIGHT,American Double / Imperial IPA,American Double / Imperial IPA,12.0,389,389,Oskar Blues Brewery (North Carol...,Brevard, NC
848,389,0.099,98.0,1532,Ten Fidy,Russian Imperial Stout,other,12.0,389,389,Oskar Blues Brewery (North Carol...,Brevard, NC
849,389,0.08,85.0,1328,Deviant Dale's IPA,American Double / Imperial IPA,American Double / Imperial IPA,16.0,389,389,Oskar Blues Brewery (North Carol...,Brevard, NC
850,275,0.055,45.0,1908,Fresh Slice White IPA,American White IPA,other,12.0,275,275,Otter Creek Brewing,Middlebury, VT
851,261,0.055,55.0,1946,Overgrown American Pale Ale,American Pale Ale (APA),American Pale Ale (APA),12.0,261,261,Otter Creek Brewing,Waterbury, VT
852,259,0.04,39.0,1961,Ozark American Pale Ale,American Pale Ale (APA),American Pale Ale (APA),12.0,259,259,Ozark Beer Company,Rogers, AR
853,441,0.052000000000000005,23.0,1268,Rustic Red,Irish Red Ale,other,16.0,441,441,Pateros Creek Brewing Company,Fort Collins, CO
854,441,0.053,48.0,697,Stimulator Pale Ale,American Pale Ale (APA),American Pale Ale (APA),16.0,441,441,Pateros Creek Brewing Company,Fort Collins, CO
855,441,0.045,22.0,696,Old Town Ale,Kölsch,Kölsch,16.0,441,441,Pateros Creek Brewing Company,Fort Collins, CO
856,441,0.044000000000000004,28.0,695,Car 21,English Bitter,other,16.0,441,441,Pateros Creek Brewing Company,Fort Collins, CO
857,441,0.05,24.0,694,Cache La Porter,American Porter,American Porter,16.0,441,441,Pateros Creek Brewing Company,Fort Collins, CO
858,307,0.042,35.0,1805,Rodeo Rye Pale Ale,American Pale Ale (APA),American Pale Ale (APA),12.0,307,307,Payette Brewing Company,Garden City, ID
859,307,0.062,65.0,1048,Outlaw IPA,American IPA,American IPA,12.0,307,307,Payette Brewing Company,Garden City, ID
860,307,0.048,35.0,890,Payette Pale Ale,American Pale Ale (APA),American Pale Ale (APA),12.0,307,307,Payette Brewing Company,Garden City, ID
861,307,0.055,25.0,775,Mutton Buster,American Brown Ale,American Brown Ale,12.0,307,307,Payette Brewing Company,Garden City, ID
862,266,0.05,61.0,1930,Summer Session Ale,American Pale Wheat Ale,American Pale Wheat Ale,12.0,266,266,Peak Organic Brewing Company,Portland, ME
863,187,0.04,12.0,2238,Lobo Lito,Light Lager,other,12.0,187,187,Pedernales Brewing Company,Fredericksburg, TX
864,187,0.05,17.0,2144,Robert Earl Keen Honey Pils,American Pilsner,other,12.0,187,187,Pedernales Brewing Company,Fredericksburg, TX
865,205,0.065,77.0,2175,Mound Builder IPA,American IPA,American IPA,12.0,205,205,People's Brewing Company,Lafayette, IN
866,205,0.062,62.0,2168,Amazon Princess IPA,American IPA,American IPA,12.0,205,205,People's Brewing Company,Lafayette, IN
867,13,0.055,10.0,2633,Hotbox Brown,American Brown Ale,American Brown Ale,12.0,13,13,Perrin Brewing Company,Comstock Park, MI
868,13,0.048,15.0,2632,Gold,American Blonde Ale,American Blonde Ale,12.0,13,13,Perrin Brewing Company,Comstock Park, MI
869,13,0.065,65.0,2630,98 Problems (Cuz A Hop Ain't One),American IPA,American IPA,12.0,13,13,Perrin Brewing Company,Comstock Park, MI
870,13,0.05,40.0,2629,Veteran’s Pale Ale (VPA),American Pale Ale (APA),American Pale Ale (APA),12.0,13,13,Perrin Brewing Company,Comstock Park, MI
871,13,0.05,35.0,2628,Grapefruit IPA,American IPA,American IPA,12.0,13,13,Perrin Brewing Company,Comstock Park, MI
872,11,0.0409999999999999,12.0,2635,Sparkle,American Pale Lager,other,16.0,11,11,Petoskey Brewing,Petoskey, MI
873,11,0.059000000000000004,25.0,1404,North 45 Amber Ale,American Amber / Red Ale,American Amber / Red Ale,16.0,11,11,Petoskey Brewing,Petoskey, MI
874,11,0.069,20.0,1403,Horny Monk,Dubbel,other,16.0,11,11,Petoskey Brewing,Petoskey, MI
875,11,0.067,74.0,1402,Mind's Eye PA,American IPA,American IPA,16.0,11,11,Petoskey Brewing,Petoskey, MI
876,157,0.061,60.0,2312,Camelback,American IPA,American IPA,12.0,157,157,Phoenix Ale Brewery,Phoenix, AZ
877,355,0.07,75.0,1384,Elephant Rock IPA,American IPA,American IPA,12.0,355,355,Pikes Peak Brewing Company,Monument, CO
878,314,0.06,20.0,1791,Hot Date Ale,Chile Beer,other,16.0,314,314,Piney River Brewing Company,Bucryus, MO
879,314,0.06,24.0,1491,Sweet Potato Ale,Fruit / Vegetable Beer,Fruit / Vegetable Beer,16.0,314,314,Piney River Brewing Company,Bucryus, MO
880,314,0.045,18.0,1335,Float Trip Ale,American Blonde Ale,American Blonde Ale,16.0,314,314,Piney River Brewing Company,Bucryus, MO
881,314,0.055,25.0,847,Old Tom Porter,American Porter,American Porter,16.0,314,314,Piney River Brewing Company,Bucryus, MO
882,314,0.045,18.0,846,Black Walnut Wheat,American Dark Wheat Ale,other,16.0,314,314,Piney River Brewing Company,Bucryus, MO
883,314,0.055,20.0,521,McKinney Eddy Amber Ale,American Amber / Red Ale,American Amber / Red Ale,16.0,314,314,Piney River Brewing Company,Bucryus, MO
884,314,0.07,70.0,479,Missouri Mule India Pale Ale,American IPA,American IPA,16.0,314,314,Piney River Brewing Company,Bucryus, MO
885,324,0.069,51.0,1760,GreyBeard™ IPA,American IPA,American IPA,12.0,324,324,Pisgah Brewing Company,Black Mountain, NC
886,324,0.057,31.0,1759,Pisgah Pale Ale,American Pale Ale (APA),American Pale Ale (APA),12.0,324,324,Pisgah Brewing Company,Black Mountain, NC
887,55,0.054000000000000006,45.0,2553,Mazzie,American Pale Ale (APA),American Pale Ale (APA),12.0,55,55,Pollyanna Brewing Company,Lemont, IL
888,135,0.059000000000000004,14.0,2360,Morning Wood Wheat (Current),American Pale Wheat Ale,American Pale Wheat Ale,12.0,135,135,Pug Ryan's Brewery,Dillon, CO
889,135,0.069,17.0,1463,Hideout Helles,Munich Helles Lager,other,12.0,135,135,Pug Ryan's Brewery,Dillon, CO
890,135,0.06,15.0,1462,Dead Eye Dunkel,Munich Dunkel Lager,other,12.0,135,135,Pug Ryan's Brewery,Dillon, CO
891,135,0.0579999999999999,21.0,1461,Peacemaker Pilsner,Czech Pilsener,other,12.0,135,135,Pug Ryan's Brewery,Dillon, CO
892,135,0.057,68.0,711,Over the Rail Pale Ale,American Pale Ale (APA),American Pale Ale (APA),12.0,135,135,Pug Ryan's Brewery,Dillon, CO
893,135,0.0579999999999999,21.0,188,Pallavicini Pilsner (2009),Czech Pilsener,other,12.0,135,135,Pug Ryan's Brewery,Dillon, CO
894,544,0.052000000000000005,18.0,399,Pyramid Hefeweizen (2011),Hefeweizen,other,12.0,544,544,Pyramid Breweries,Seattle, WA
895,544,0.052000000000000005,18.0,82,Haywire Hefeweizen (2010),Hefeweizen,other,16.0,544,544,Pyramid Breweries,Seattle, WA
896,246,0.045,35.0,2031,Golden Fleece,Belgian Pale Ale,other,12.0,246,246,Quest Brewing Company,Greenville, SC
897,246,0.055,30.0,2030,Smoking Mirror,American Porter,American Porter,12.0,246,246,Quest Brewing Company,Greenville, SC
898,176,0.0579999999999999,60.0,2229,Pride of Texas Pale Ale,American Pale Ale (APA),American Pale Ale (APA),12.0,176,176,Rahr & Sons Brewing Company,Fort Worth, TX
899,128,0.044000000000000004,5.0,2370,18th Anniversary Gose,Gose,other,12.0,128,128,Real Ale Brewing Company,Blanco, TX
900,128,0.046,25.0,2211,White (2015),Witbier,other,12.0,128,128,Real Ale Brewing Company,Blanco, TX
901,128,0.099,85.0,1861,BLAKKR,American Black Ale,other,12.0,128,128,Real Ale Brewing Company,Blanco, TX
902,128,0.051,21.0,1718,Firemans #4 Blonde Ale (2013),American Blonde Ale,American Blonde Ale,12.0,128,128,Real Ale Brewing Company,Blanco, TX
903,128,0.053,52.0,1091,Hans' Pils (2015),German Pilsener,other,12.0,128,128,Real Ale Brewing Company,Blanco, TX
904,128,0.06,50.0,1086,Four Squared (2015),American Blonde Ale,American Blonde Ale,12.0,128,128,Real Ale Brewing Company,Blanco, TX
905,128,0.051,21.0,830,Firemans #4 Blonde Ale (2015),American Blonde Ale,American Blonde Ale,12.0,128,128,Real Ale Brewing Company,Blanco, TX
906,475,0.07200000000000001,55.0,1021,Watership Brown Ale,American Brown Ale,American Brown Ale,12.0,475,475,Red Hare Brewing Company,Marietta, GA
907,475,0.062,55.0,938,Gangway IPA,American IPA,American IPA,12.0,475,475,Red Hare Brewing Company,Marietta, GA
908,68,0.051,17.0,2516,Farmer's Daughter Blonde,American Blonde Ale,American Blonde Ale,16.0,68,68,Red Shedman Farm Brewery and Hop...,Mt. Airy, MD
909,68,0.055,45.0,2515,Pump House IPA,American IPA,American IPA,16.0,68,68,Red Shedman Farm Brewery and Hop...,Mt. Airy, MD
910,68,0.0579999999999999,18.0,2512,Honey Rye,Rye Beer,other,16.0,68,68,Red Shedman Farm Brewery and Hop...,Mt. Airy, MD
911,487,0.065,44.0,945,Long Hammer IPA,American IPA,American IPA,16.0,487,487,Redhook Brewery,Woodinville, WA
912,487,0.0579999999999999,27.0,339,Copper Hook (2011),American Amber / Red Ale,American Amber / Red Ale,12.0,487,487,Redhook Brewery,Woodinville, WA
913,225,0.05,16.0,2087,Blood Orange Wit,Witbier,other,16.0,225,225,Refuge Brewery,Temecula, CA
914,110,0.05,40.0,2414,Consilium,American Pale Ale (APA),American Pale Ale (APA),12.0,110,110,Renegade Brewing Company,Denver, CO
915,110,0.09,60.0,1581,Hammer & Sickle,Russian Imperial Stout,other,12.0,110,110,Renegade Brewing Company,Denver, CO
916,110,0.07,100.0,1176,Redacted Rye IPA,American IPA,American IPA,16.0,110,110,Renegade Brewing Company,Denver, CO
917,110,0.099,100.0,1006,Elevation Triple India Pale Ale,American Double / Imperial IPA,American Double / Imperial IPA,12.0,110,110,Renegade Brewing Company,Denver, CO
918,110,0.05,25.0,1005,5:00 O'Clock Afternoon Ale,American Blonde Ale,American Blonde Ale,16.0,110,110,Renegade Brewing Company,Denver, CO
919,110,0.07,100.0,636,Ryeteous Rye IPA (2012),American IPA,American IPA,16.0,110,110,Renegade Brewing Company,Denver, CO
920,44,0.055,40.0,2576,Fist City,American Pale Ale (APA),American Pale Ale (APA),12.0,44,44,Revolution Brewing Company,Chicago, IL
921,44,0.0579999999999999,15.0,609,Rosa Hibiscus Ale,Herbed / Spiced Beer,other,12.0,44,44,Revolution Brewing Company,Chicago, IL
922,44,0.061,31.0,418,Fistmas Ale,Herbed / Spiced Beer,other,12.0,44,44,Revolution Brewing Company,Chicago, IL
923,44,0.057,25.0,417,Oktoberfest Revolution,Märzen / Oktoberfest,other,12.0,44,44,Revolution Brewing Company,Chicago, IL
924,44,0.068,28.0,416,Eugene Porter,American Porter,American Porter,12.0,44,44,Revolution Brewing Company,Chicago, IL
925,44,0.065,70.0,415,Anti-Hero IPA,American IPA,American IPA,12.0,44,44,Revolution Brewing Company,Chicago, IL
926,44,0.05,14.0,414,Bottom Up Belgian Wit,Witbier,other,12.0,44,44,Revolution Brewing Company,Chicago, IL
927,93,0.057,42.0,2452,Hustle,American Amber / Red Ale,American Amber / Red Ale,12.0,93,93,Rhinegeist Brewery,Cincinnati, OH
928,93,0.055,42.0,2451,Pure Fury,American Pale Ale (APA),American Pale Ale (APA),12.0,93,93,Rhinegeist Brewery,Cincinnati, OH
929,93,0.06,60.0,2132,Dad,American Amber / Red Ale,American Amber / Red Ale,12.0,93,93,Rhinegeist Brewery,Cincinnati, OH
930,93,0.0579999999999999,35.0,1993,Panther,American Porter,American Porter,12.0,93,93,Rhinegeist Brewery,Cincinnati, OH
931,93,0.052000000000000005,21.0,1992,Franz,Märzen / Oktoberfest,other,12.0,93,93,Rhinegeist Brewery,Cincinnati, OH
932,93,0.043,45.0,1935,Zen,American Pale Ale (APA),American Pale Ale (APA),12.0,93,93,Rhinegeist Brewery,Cincinnati, OH
933,93,0.07200000000000001,75.0,1852,Truth,American IPA,American IPA,12.0,93,93,Rhinegeist Brewery,Cincinnati, OH
934,93,0.048,25.0,1851,Cougar,American Blonde Ale,American Blonde Ale,12.0,93,93,Rhinegeist Brewery,Cincinnati, OH
935,321,0.05,55.0,1771,Lil SIPA,American IPA,American IPA,16.0,321,321,Rivertown Brewing Company,Lockland, OH
936,321,0.055,60.0,1654,Hop Bomber Rye Pale Ale,American Pale Ale (APA),American Pale Ale (APA),16.0,321,321,Rivertown Brewing Company,Lockland, OH
937,43,0.05,100.0,2579,Jah Mon,American IPA,American IPA,12.0,43,43,Rivertowne Brewing Company,Export, PA
938,376,0.076,78.0,1577,12th Round,American Strong Ale,other,16.0,376,376,RoughTail Brewing Company,Midwest City, OK
939,376,0.07,80.0,1576,RoughTail IPA,American IPA,American IPA,16.0,376,376,RoughTail Brewing Company,Midwest City, OK
940,164,0.071,36.0,2304,Sundown,Saison / Farmhouse Ale,other,12.0,164,164,Round Guys Brewing,Lansdale, PA
941,164,0.0559999999999999,40.0,1842,Original Slacker Ale,English Brown Ale,other,12.0,164,164,Round Guys Brewing,Lansdale, PA
942,164,0.045,28.0,1552,Dog Days Summer Ale,Kölsch,Kölsch,12.0,164,164,Round Guys Brewing,Lansdale, PA
943,397,0.0559999999999999,35.0,1479,1881 California Red,American Amber / Red Ale,American Amber / Red Ale,12.0,397,397,Ruhstaller Beer Company,Sacramento, CA
944,397,0.073,55.0,1478,CAPT Black IPA,American Black Ale,other,12.0,397,397,Ruhstaller Beer Company,Sacramento, CA
945,397,0.048,42.0,1370,Ruhstaller's Gilt Edge Lager Beer,American Amber / Red Lager,other,12.0,397,397,Ruhstaller Beer Company,Sacramento, CA
946,397,0.0559999999999999,35.0,882,1881 California Red Ale,American Amber / Red Ale,American Amber / Red Ale,16.0,397,397,Ruhstaller Beer Company,Sacramento, CA
947,288,0.05,15.0,1868,Saint Archer White Ale,Witbier,other,12.0,288,288,Saint Archer Brewery,San Diego, CA
948,288,0.068,66.0,1867,Saint Archer IPA,American IPA,American IPA,12.0,288,288,Saint Archer Brewery,San Diego, CA
949,288,0.052000000000000005,40.0,1865,Saint Archer Pale Ale,American Pale Ale (APA),American Pale Ale (APA),12.0,288,288,Saint Archer Brewery,San Diego, CA
950,288,0.048,22.0,1864,Saint Archer Blonde,Kölsch,Kölsch,12.0,288,288,Saint Archer Brewery,San Diego, CA
951,30,0.069,20.0,2599,Sex Panther,American Porter,American Porter,12.0,30,30,SanTan Brewing Company,Chandler, AZ
952,30,0.095,25.0,2073,Winter Warmer (Vault Series),Winter Warmer,other,16.0,30,30,SanTan Brewing Company,Chandler, AZ
953,30,0.091,99.0,2063,Count Hopula (Vault Series),American Double / Imperial IPA,American Double / Imperial IPA,16.0,30,30,SanTan Brewing Company,Chandler, AZ
954,30,0.05,15.0,1934,SunSpot Golden Ale,American Blonde Ale,American Blonde Ale,12.0,30,30,SanTan Brewing Company,Chandler, AZ
955,30,0.055,20.0,1073,Epicenter Amber Ale,American Amber / Red Ale,American Amber / Red Ale,12.0,30,30,SanTan Brewing Company,Chandler, AZ
956,30,0.05,15.0,1072,SanTan HefeWeizen,Hefeweizen,other,12.0,30,30,SanTan Brewing Company,Chandler, AZ
957,30,0.07,85.0,1071,Hop Shock IPA,American IPA,American IPA,12.0,30,30,SanTan Brewing Company,Chandler, AZ
958,30,0.069,20.0,852,Sex Panther (2014),American Porter,American Porter,12.0,30,30,SanTan Brewing Company,Chandler, AZ
959,30,0.055,45.0,850,Devil’s Ale,American Pale Ale (APA),American Pale Ale (APA),12.0,30,30,SanTan Brewing Company,Chandler, AZ
960,30,0.05,20.0,777,Mr. Pineapple,Fruit / Vegetable Beer,Fruit / Vegetable Beer,12.0,30,30,SanTan Brewing Company,Chandler, AZ
961,30,0.055,45.0,764,American Idiot Ale (2012),American Pale Ale (APA),American Pale Ale (APA),12.0,30,30,SanTan Brewing Company,Chandler, AZ
962,30,0.07,85.0,317,Hop Shock IPA (2010),American IPA,American IPA,12.0,30,30,SanTan Brewing Company,Chandler, AZ
963,30,0.05,15.0,286,SanTan HefeWeizen (2010),Hefeweizen,other,12.0,30,30,SanTan Brewing Company,Chandler, AZ
964,30,0.055,45.0,285,Devil’s Ale (2010),American Pale Ale (APA),American Pale Ale (APA),12.0,30,30,SanTan Brewing Company,Chandler, AZ
965,30,0.055,20.0,124,Epicenter Amber Ale (2010),American Amber / Red Ale,American Amber / Red Ale,12.0,30,30,SanTan Brewing Company,Chandler, AZ
966,419,0.0579999999999999,20.0,1392,Sanitas Saison Ale,Saison / Farmhouse Ale,other,12.0,419,419,Sanitas Brewing Company,Boulder, CO
967,419,0.068,65.0,1391,Sanitas Black IPA,American Black Ale,other,12.0,419,419,Sanitas Brewing Company,Boulder, CO
968,252,0.08900000000000001,88.0,2002,Giant DIPA,American Double / Imperial IPA,American Double / Imperial IPA,16.0,252,252,Santa Cruz Mountain Brewing,Santa Cruz, CA
969,392,0.055,30.0,1519,Saison 88,Saison / Farmhouse Ale,other,12.0,392,392,Santa Fe Brewing Company,Santa Fe, NM
970,392,0.071,95.0,967,Black IPA,American Black Ale,other,12.0,392,392,Santa Fe Brewing Company,Santa Fe, NM
971,398,0.05,11.0,1477,Oval Beach Blonde Ale,American Blonde Ale,American Blonde Ale,16.0,398,398,Saugatuck Brewing Company,Douglas, MI
972,428,0.05,45.0,1324,Schlafly Yakima Wheat Ale,American Pale Wheat Ale,American Pale Wheat Ale,12.0,428,428,Schlafly Brewing Company,Saint Louis, MO
973,428,0.045,30.0,1078,Schlafly IPA,American IPA,American IPA,12.0,428,428,Schlafly Brewing Company,Saint Louis, MO
974,428,0.05,30.0,1077,Schlafly American Brown Ale,American Brown Ale,American Brown Ale,12.0,428,428,Schlafly Brewing Company,Saint Louis, MO
975,428,0.0409999999999999,16.0,588,Schlafly Hefeweizen,Hefeweizen,other,12.0,428,428,Schlafly Brewing Company,Saint Louis, MO
976,428,0.045,17.0,53,Schlafly Summer Lager,Munich Helles Lager,other,12.0,428,428,Schlafly Brewing Company,Saint Louis, MO
977,432,0.07400000000000001,60.0,1302,Blur India Pale Ale,American IPA,American IPA,12.0,432,432,Seabright Brewery,Santa Cruz, CA
978,494,0.07,105.0,918,Frankenlou's IPA,American IPA,American IPA,16.0,494,494,Seven Brides Brewery,Silverton, OR
979,494,0.07,55.0,917,Becky's Black Cat Porter,American Porter,American Porter,16.0,494,494,Seven Brides Brewery,Silverton, OR
980,183,0.077,40.0,2250,Seventh Son of a Seventh Son,American Strong Ale,other,16.0,183,183,Seventh Son Brewing Company,Columbus, OH
981,183,0.053,20.0,1768,Stone Fort Brown Ale,English Brown Ale,other,16.0,183,183,Seventh Son Brewing Company,Columbus, OH
982,183,0.077,40.0,1767,Seventh Son Hopped Red Ale,American Amber / Red Ale,American Amber / Red Ale,16.0,183,183,Seventh Son Brewing Company,Columbus, OH
983,183,0.06,53.0,1766,Humulus Nimbus Super Pale Ale,American Pale Ale (APA),American Pale Ale (APA),16.0,183,183,Seventh Son Brewing Company,Columbus, OH
984,183,0.07,68.0,1765,Golden Ratio IPA,American IPA,American IPA,16.0,183,183,Seventh Son Brewing Company,Columbus, OH
985,385,0.069,65.0,1539,Monkey Fist IPA,American IPA,American IPA,12.0,385,385,Shipyard Brewing Company,Portland, ME
986,83,0.07200000000000001,65.0,2239,Torpedo,American IPA,American IPA,12.0,83,83,Sierra Nevada Brewing Company,Chico, CA
987,83,0.0559999999999999,37.0,1905,Sierra Nevada Pale Ale,American Pale Ale (APA),American Pale Ale (APA),16.0,83,83,Sierra Nevada Brewing Company,Chico, CA
988,83,0.048,26.0,1338,Old Chico Crystal Wheat,American Pale Wheat Ale,American Pale Wheat Ale,12.0,83,83,Sierra Nevada Brewing Company,Chico, CA
989,83,0.05,28.0,1295,Summerfest,Czech Pilsener,other,12.0,83,83,Sierra Nevada Brewing Company,Chico, CA
990,46,0.1,52.0,2574,4Beans,Baltic Porter,other,12.0,46,46,Sixpoint Craft Ales,Brooklyn, NY
991,46,0.042,16.0,2479,Jammer,Gose,other,12.0,46,46,Sixpoint Craft Ales,Brooklyn, NY
992,46,0.032,7.0,2266,Rad,Fruit / Vegetable Beer,Fruit / Vegetable Beer,16.0,46,46,Sixpoint Craft Ales,Brooklyn, NY
993,46,0.065,62.0,2090,Bengali,American IPA,American IPA,24.0,46,46,Sixpoint Craft Ales,Brooklyn, NY
994,46,0.047,50.0,1962,Sensi Harvest,American Pale Ale (APA),American Pale Ale (APA),12.0,46,46,Sixpoint Craft Ales,Brooklyn, NY
995,46,0.099,111.0,1696,Hi-Res,American Double / Imperial IPA,American Double / Imperial IPA,12.0,46,46,Sixpoint Craft Ales,Brooklyn, NY
996,46,0.07,70.0,1608,Global Warmer,American Strong Ale,other,12.0,46,46,Sixpoint Craft Ales,Brooklyn, NY
997,46,0.067,74.0,1591,Autumnation (2013),American IPA,American IPA,16.0,46,46,Sixpoint Craft Ales,Brooklyn, NY
998,46,0.054000000000000006,42.0,1388,The Crisp,German Pilsener,other,16.0,46,46,Sixpoint Craft Ales,Brooklyn, NY
